region,prod,wrt,value
INDO,FENI,COCO,-0.000256586728645987
INDO,FENI,FPRI,-8.76584055055705e-08
INDO,FENI,FENI,0.219078845292322
INDO,FENI,FEDE,-0.01
INDO,FENI,INPE,-0.170281432213235
INDO,FEDE,MAIZ,0.00337340346553956
INDO,FEDE,OCER,6.17749973311692e-06
INDO,FEDE,SOYA,0.000553449814931099
INDO,FEDE,PULS,7.4266326730723e-05
INDO,FEDE,POTA,0.000284051505996402
INDO,FEDE,TEXT,-6.08127135582908e-06
INDO,FEDE,TOBA,0.000626136987072078
INDO,FEDE,TOMA,0.000363007283660824
INDO,FEDE,OVEG,0.00533988567261925
INDO,FEDE,OFRU,0.0126606690510345
INDO,FEDE,CITR,0.00137803689565015
INDO,FEDE,TCRP,0.00102438243540497
INDO,FEDE,FODFAL,0.00387366057449966
INDO,FEDE,FRUN,0.000856174058282325
INDO,FEDE,BEEF,0.0486227164903135
INDO,FEDE,PORK,0.028968751176225
INDO,FEDE,SGMT,0.0174046074484344
INDO,FEDE,EGGS,0.302269133998467
INDO,FEDE,POUM,0.188635363505345
INDO,FEDE,RICE,0.00833660635133741
INDO,FEDE,SUGA,0.000461305686359305
INDO,FEDE,PLMO,0.0112904562562455
INDO,FEDE,OTHO,0.00569007348262481
INDO,FEDE,MILK,0.0254929155329282
INDO,FEDE,COFF,0.00133759783849582
INDO,FEDE,TEAS,0.000202859128842145
INDO,FEDE,COCO,0.00166951610580937
INDO,FEDE,FFIS,0.0053699137545522
INDO,FEDE,SFIS,0.0223738771829482
INDO,FEDE,OAQU,0.00264646645690672
INDO,FEDE,FPRI,8.92340687721376e-07
INDO,FEDE,FENI,0.00903163583220544
INDO,FEDE,FEDE,-0.706205961329817
INDO,FEDE,INPE,-0.00400594753871059
INDO,INPE,MAIZ,0.0362661682916389
INDO,INPE,OCER,7.19972299119314e-05
INDO,INPE,SOYA,0.00622757810756937
INDO,INPE,PULS,0.00203345563787525
INDO,INPE,POTA,0.00854117237701651
INDO,INPE,TEXT,0.000123246159489001
INDO,INPE,TOBA,0.0186614891740262
INDO,INPE,TOMA,0.0109452545235932
INDO,INPE,OVEG,0.155289808798934
INDO,INPE,OFRU,0.360789248506469
INDO,INPE,CITR,0.0413642863957402
INDO,INPE,TCRP,0.0119839435765997
INDO,INPE,FODFAL,-0.000482012784602804
INDO,INPE,FRUN,0.00443378093354921
INDO,INPE,BEEF,0.0113201721369706
INDO,INPE,PORK,0.00673518120256916
INDO,INPE,SGMT,0.00387601011433269
INDO,INPE,EGGS,0.0729984695245297
INDO,INPE,POUM,0.0456673928878015
INDO,INPE,RICE,0.0853969234570921
INDO,INPE,SUGA,0.0133384824627392
INDO,INPE,PLMO,0.180698195187575
INDO,INPE,OTHO,0.0180115371778279
INDO,INPE,MILK,0.00538570558554449
INDO,INPE,COFF,0.0389695281439012
INDO,INPE,TEAS,0.0059802283798453
INDO,INPE,COCO,0.0481193830087715
INDO,INPE,FFIS,0.159665330356362
INDO,INPE,SFIS,0.611660673205003
INDO,INPE,OAQU,0.0798652617935185
INDO,INPE,FPRI,2.6810575120882e-05
INDO,INPE,FENI,0.0486817986886011
INDO,INPE,FEDE,-0.00126805520607495
INDO,INPE,INPE,-2.09137844560984
TAW,MAIZ,MAIZ,0.397548963265301
TAW,MAIZ,OCER,-3.19414062718944e-06
TAW,MAIZ,SUNF,-1.68053560570662e-06
TAW,MAIZ,SOYA,4.07340447477606e-07
TAW,MAIZ,PULS,-2.42904609184873e-05
TAW,MAIZ,POTA,-9.01647793592844e-05
TAW,MAIZ,TOBA,-3.13945097492036e-05
TAW,MAIZ,TOMA,-0.000163663051118713
TAW,MAIZ,OVEG,-0.000519648119488984
TAW,MAIZ,APPL,-9.520219483942e-06
TAW,MAIZ,OFRU,-0.000140311371288631
TAW,MAIZ,CITR,-0.000249817803266433
TAW,MAIZ,TAGR,-0.000198919840489726
TAW,MAIZ,TABO,-8.84014952928067e-06
TAW,MAIZ,TCRP,-0.0171509219756678
TAW,MAIZ,WHEA,-0.0147198095188147
TAW,MAIZ,YILD,0.356113234982919
TAW,MAIZ,BEEF,-0.000962990479259492
TAW,MAIZ,PORK,-0.000753987334682167
TAW,MAIZ,SGMT,-0.000255458435892206
TAW,MAIZ,EGGS,-0.00108120576353203
TAW,MAIZ,POUM,-0.0015079367650514
TAW,MAIZ,RICE,-0.00240246957846472
TAW,MAIZ,SUGA,-0.000210927920956508
TAW,MAIZ,OTHO,-0.00338651020658213
TAW,MAIZ,MILK,0.000661965662402157
TAW,MAIZ,TEAS,7.7548504742918e-05
TAW,MAIZ,FENI,-0.000900510680496084
TAW,MAIZ,FEDE,-0.01
TAW,MAIZ,INPE,-0.343514711132568
TAW,OCER,MAIZ,-0.000276282091167907
TAW,OCER,OCER,0.398340021051362
TAW,OCER,SUNF,6.88383478406513e-06
TAW,OCER,SOYA,-0.000136990709934215
TAW,OCER,PULS,-0.000343192242462978
TAW,OCER,POTA,-0.000256283230150052
TAW,OCER,TOBA,-0.000133674203570132
TAW,OCER,TOMA,-0.000239430607155994
TAW,OCER,OVEG,-0.000280470966441918
TAW,OCER,APPL,8.28697927535367e-05
TAW,OCER,OFRU,-0.00022699883822226
TAW,OCER,CITR,-0.000231715477783238
TAW,OCER,TAGR,-0.000232858432076562
TAW,OCER,TABO,6.0723608357105e-05
TAW,OCER,TCRP,-0.0485380931665064
TAW,OCER,WHEA,-0.00127390909373901
TAW,OCER,YILD,0.373528771289888
TAW,OCER,BEEF,-0.000156238150434832
TAW,OCER,PORK,-0.000258777167749356
TAW,OCER,SGMT,-9.84968357083688e-05
TAW,OCER,EGGS,-0.000291717474082386
TAW,OCER,POUM,-0.000290609318378831
TAW,OCER,RICE,-0.000299761732080718
TAW,OCER,SUGA,-0.000306651595598646
TAW,OCER,OTHO,-0.000337856614771817
TAW,OCER,MILK,0.000160385165067308
TAW,OCER,TEAS,4.25353398740282e-05
TAW,OCER,FENI,-0.00029800788052678
TAW,OCER,FEDE,-0.01
TAW,OCER,INPE,-0.334185402963656
TAW,SUNF,MAIZ,-0.000707200675286852
TAW,SUNF,OCER,3.34908897105378e-05
TAW,SUNF,SUNF,0.393193140561449
TAW,SUNF,SOYA,0.000737756284397783
TAW,SUNF,PULS,-0.000475615590778449
TAW,SUNF,POTA,-0.000906016121376875
TAW,SUNF,TOBA,-0.000986413716389622
TAW,SUNF,TOMA,-0.000957712447705703
TAW,SUNF,OVEG,-0.000955394141835417
TAW,SUNF,APPL,-0.000531860049160784
TAW,SUNF,OFRU,-0.000723700294839254
TAW,SUNF,CITR,-0.000779188331931638
TAW,SUNF,TAGR,-0.000903879415960452
TAW,SUNF,TABO,-0.000617973833782848
TAW,SUNF,WHEA,-0.00107006068771328
TAW,SUNF,BEEF,-0.000496267075078252
TAW,SUNF,PORK,-0.000887614843227229
TAW,SUNF,SGMT,-0.000116200537650698
TAW,SUNF,EGGS,-0.000980638659697905
TAW,SUNF,POUM,-0.000961574718552251
TAW,SUNF,RICE,-0.000514172491390094
TAW,SUNF,SUGA,-0.000769524907280271
TAW,SUNF,OTHO,-0.00102770064428984
TAW,SUNF,MILK,0.000389058527741394
TAW,SUNF,TEAS,0.000639580120693304
TAW,SUNF,FENI,-0.000973711125321059
TAW,SUNF,FEDE,-0.01
TAW,SUNF,INPE,-0.368650606074743
TAW,SOYA,MAIZ,2.57950252364164e-05
TAW,SOYA,OCER,-0.000100293049247603
TAW,SOYA,SUNF,0.000111018764590745
TAW,SOYA,SOYA,0.400057242629927
TAW,SOYA,PULS,-8.08451928049982e-05
TAW,SOYA,POTA,0.000134552940755711
TAW,SOYA,TOBA,0.000408125048491418
TAW,SOYA,TOMA,0.000144649189103042
TAW,SOYA,OVEG,3.71007793421797e-05
TAW,SOYA,APPL,0.00057188077046188
TAW,SOYA,OFRU,-3.08899401554213e-05
TAW,SOYA,CITR,-2.08088201787938e-06
TAW,SOYA,TAGR,8.43042968565712e-05
TAW,SOYA,TABO,0.000549715048486386
TAW,SOYA,TCRP,-0.0758685455529335
TAW,SOYA,WHEA,-0.00124186609750165
TAW,SOYA,YILD,0.376461960426174
TAW,SOYA,BEEF,-1.2557427713902e-05
TAW,SOYA,PORK,7.83224574938555e-06
TAW,SOYA,SGMT,-9.30129436891159e-05
TAW,SOYA,EGGS,2.01923494247745e-07
TAW,SOYA,POUM,2.33882493644023e-06
TAW,SOYA,RICE,-2.45237735496641e-05
TAW,SOYA,SUGA,-2.39651837835831e-05
TAW,SOYA,OTHO,-0.000125049962428723
TAW,SOYA,MILK,6.46501184549357e-05
TAW,SOYA,TEAS,-0.000340899809979283
TAW,SOYA,FENI,9.53282569462246e-07
TAW,SOYA,FEDE,-0.00468380929354639
TAW,SOYA,INPE,-0.319572021779104
TAW,PULS,MAIZ,-0.000500077670364222
TAW,PULS,OCER,-8.16846528479376e-05
TAW,PULS,SUNF,-2.32682028384582e-05
TAW,PULS,SOYA,-2.6283154449002e-05
TAW,PULS,PULS,0.990287046970089
TAW,PULS,POTA,-0.000542898248111158
TAW,PULS,TOBA,-0.000311703578944771
TAW,PULS,TOMA,-0.000465991977300106
TAW,PULS,OVEG,-0.000510338349408357
TAW,PULS,APPL,-7.98624480323561e-05
TAW,PULS,OFRU,-0.000387770628642736
TAW,PULS,CITR,-0.000406458955102358
TAW,PULS,TAGR,-0.000430840007755411
TAW,PULS,TABO,-9.52381066356433e-05
TAW,PULS,TCRP,-0.0831198746166862
TAW,PULS,WHEA,-0.000369666788722808
TAW,PULS,YILD,0.907633278003953
TAW,PULS,BEEF,-0.000313672678164833
TAW,PULS,PORK,-0.000467231111042296
TAW,PULS,SGMT,-0.000326255188268853
TAW,PULS,EGGS,-0.000540768099209519
TAW,PULS,POUM,-0.000523976417070506
TAW,PULS,RICE,-0.000478281207377138
TAW,PULS,SUGA,-0.000584296951752243
TAW,PULS,OTHO,-0.000714291610398834
TAW,PULS,MILK,0.000398492375587419
TAW,PULS,TEAS,0.000204416194805641
TAW,PULS,FENI,-0.000549041484149581
TAW,PULS,FEDE,-0.01
TAW,PULS,INPE,-0.889040183407207
TAW,POTA,MAIZ,-0.000616547448286016
TAW,POTA,OCER,-2.02605423989717e-05
TAW,POTA,SUNF,-1.47221269207132e-05
TAW,POTA,SOYA,1.45292887036775e-05
TAW,POTA,PULS,-0.000180321002696062
TAW,POTA,POTA,0.983807494641616
TAW,POTA,TOBA,-0.000777851098789439
TAW,POTA,TOMA,-0.000962691350308001
TAW,POTA,OVEG,-0.000864136287176042
TAW,POTA,APPL,-0.000121765581610659
TAW,POTA,OFRU,-0.000665019315552839
TAW,POTA,CITR,-0.000741562661364079
TAW,POTA,TAGR,-0.000898782649286222
TAW,POTA,TABO,-0.000100881151919792
TAW,POTA,TCRP,-0.0135052534199765
TAW,POTA,WHEA,-0.000212544104232554
TAW,POTA,YILD,0.913746991645959
TAW,POTA,BEEF,-0.000632448781054471
TAW,POTA,PORK,-0.000791926054256264
TAW,POTA,SGMT,-0.000644064021293302
TAW,POTA,EGGS,-0.000937963037076807
TAW,POTA,POUM,-0.000902816779058803
TAW,POTA,RICE,-0.000335822761276967
TAW,POTA,SUGA,-0.000738217515389027
TAW,POTA,OTHO,-0.00143052392959256
TAW,POTA,MILK,0.000773203795226689
TAW,POTA,TEAS,0.000344569014041202
TAW,POTA,FENI,-0.000911437491490462
TAW,POTA,FEDE,-0.01
TAW,POTA,INPE,-0.947932237628582
TAW,TOBA,MAIZ,-0.00020014200614388
TAW,TOBA,OCER,-9.85220515237205e-06
TAW,TOBA,SUNF,-1.4943375078004e-05
TAW,TOBA,SOYA,4.10865213217364e-05
TAW,TOBA,PULS,-9.65216250054011e-05
TAW,TOBA,POTA,-0.000725189374562134
TAW,TOBA,TOBA,0.981950202982555
TAW,TOBA,TOMA,-0.000997373208927166
TAW,TOBA,OVEG,-0.000844709937691639
TAW,TOBA,APPL,-0.000131054602772301
TAW,TOBA,OFRU,-0.000707759579811996
TAW,TOBA,CITR,-0.000799812678890498
TAW,TOBA,TAGR,-0.000997179666642935
TAW,TOBA,TABO,-0.000106582625631432
TAW,TOBA,TCRP,-0.00488917301868596
TAW,TOBA,WHEA,-0.000113281731633285
TAW,TOBA,YILD,0.902814346760641
TAW,TOBA,BEEF,-0.000674003707152869
TAW,TOBA,PORK,-0.000837113591422111
TAW,TOBA,SGMT,-0.000657052384670337
TAW,TOBA,EGGS,-0.000991029144858445
TAW,TOBA,POUM,-0.000953905417119146
TAW,TOBA,RICE,0.000427161333287445
TAW,TOBA,SUGA,-0.000456988461119735
TAW,TOBA,OTHO,-0.00151732758030143
TAW,TOBA,MILK,0.000803804105393393
TAW,TOBA,TEAS,0.00037108350267186
TAW,TOBA,FENI,-0.00090742619768056
TAW,TOBA,FEDE,-0.01
TAW,TOBA,INPE,-0.955964916324276
TAW,TOMA,MAIZ,-0.000372130847056829
TAW,TOMA,OCER,-6.29398919814785e-06
TAW,TOMA,SUNF,-5.17470041751911e-06
TAW,TOMA,SOYA,5.1937687691203e-06
TAW,TOMA,PULS,-5.14661594253049e-05
TAW,TOMA,POTA,-0.000320112414768587
TAW,TOMA,TOBA,-0.000355728108636628
TAW,TOMA,TOMA,0.982170416823954
TAW,TOMA,OVEG,-0.000942286791729693
TAW,TOMA,APPL,-4.22623558064562e-05
TAW,TOMA,OFRU,-0.000621130187963001
TAW,TOMA,CITR,-0.000795102068558241
TAW,TOMA,TAGR,-0.00101263397274943
TAW,TOMA,TABO,-3.47826658838561e-05
TAW,TOMA,TCRP,-0.00876212439818397
TAW,TOMA,WHEA,3.61877425625368e-05
TAW,TOMA,YILD,0.892649669403843
TAW,TOMA,BEEF,-0.00105380518060472
TAW,TOMA,PORK,-0.000921271709300641
TAW,TOMA,SGMT,-0.000500497674524927
TAW,TOMA,EGGS,-0.00114893039619297
TAW,TOMA,POUM,-0.00108674503257193
TAW,TOMA,RICE,0.000300878075778909
TAW,TOMA,SUGA,-0.000396399151078716
TAW,TOMA,OTHO,-0.00246223256753863
TAW,TOMA,MILK,0.000857287243948446
TAW,TOMA,TEAS,0.000307357996038908
TAW,TOMA,FENI,-0.00102600567228796
TAW,TOMA,FEDE,-0.01
TAW,TOMA,INPE,-0.951760205606574
TAW,OVEG,MAIZ,-4.16750636869959e-05
TAW,OVEG,OCER,-2.60049558872607e-07
TAW,OVEG,SUNF,-1.82076768885725e-07
TAW,OVEG,SOYA,4.69863299158134e-08
TAW,OVEG,PULS,-1.98803217944485e-06
TAW,OVEG,POTA,-1.01349024846343e-05
TAW,OVEG,TOBA,-1.06264932974378e-05
TAW,OVEG,TOMA,-3.32357120439171e-05
TAW,OVEG,OVEG,0.946217545153701
TAW,OVEG,APPL,-1.44660678030552e-06
TAW,OVEG,OFRU,0.000135178248515639
TAW,OVEG,CITR,-0.00018433485676278
TAW,OVEG,TAGR,-6.48848988436239e-05
TAW,OVEG,TABO,-1.19479361093462e-06
TAW,OVEG,TCRP,-0.0188271523016267
TAW,OVEG,WHEA,3.80891151448599e-06
TAW,OVEG,YILD,0.757010873699729
TAW,OVEG,BEEF,-9.83563704284581e-05
TAW,OVEG,PORK,-0.00302395124908636
TAW,OVEG,SGMT,-1.97885276044304e-05
TAW,OVEG,EGGS,-0.00341697660508989
TAW,OVEG,POUM,-0.00358482603505151
TAW,OVEG,RICE,0.000415620891912399
TAW,OVEG,SUGA,-1.48776590724736e-05
TAW,OVEG,OTHO,-0.00111597677786074
TAW,OVEG,MILK,0.000501620849417019
TAW,OVEG,TEAS,7.38419397730599e-06
TAW,OVEG,FENI,-0.00056473463108045
TAW,OVEG,FEDE,-0.01
TAW,OVEG,INPE,-0.906264601592449
TAW,APPL,MAIZ,-0.000344715057903483
TAW,APPL,OCER,3.46905227911677e-05
TAW,APPL,SUNF,-4.57631293854876e-05
TAW,APPL,SOYA,0.000326994438640109
TAW,APPL,PULS,-0.000140460498487428
TAW,APPL,POTA,-0.000644775105077329
TAW,APPL,TOBA,-0.000744356575415264
TAW,APPL,TOMA,-0.000673010697916045
TAW,APPL,OVEG,-0.000653125857434388
TAW,APPL,APPL,0.986603646571933
TAW,APPL,OFRU,-0.000689213658269891
TAW,APPL,CITR,-0.000702554417942111
TAW,APPL,TAGR,-0.000725040272061846
TAW,APPL,TABO,-0.000557673474256011
TAW,APPL,FRUN,-0.0423683167222939
TAW,APPL,WHEA,-0.000497049992374986
TAW,APPL,YILD,0.90291733748143
TAW,APPL,BEEF,-0.000388958983820779
TAW,APPL,PORK,-0.000645888110701627
TAW,APPL,SGMT,-0.000235257636013161
TAW,APPL,EGGS,-0.000727264321092428
TAW,APPL,POUM,-0.000709647855191658
TAW,APPL,RICE,-0.000108632462729297
TAW,APPL,SUGA,-0.000478243729742156
TAW,APPL,OTHO,-0.000838165873338504
TAW,APPL,MILK,0.000392478102840843
TAW,APPL,TEAS,-0.000454685832521532
TAW,APPL,FENI,-0.000702305977986862
TAW,APPL,FEDE,-0.01
TAW,APPL,INPE,-0.923282703394248
TAW,OFRU,MAIZ,-8.40409754795598e-06
TAW,OFRU,OCER,-1.57189360947816e-07
TAW,OFRU,SUNF,-1.03005880021975e-07
TAW,OFRU,SOYA,-2.92170834899195e-08
TAW,OFRU,PULS,-1.12816187560835e-06
TAW,OFRU,POTA,-5.82509342092773e-06
TAW,OFRU,TOBA,-6.64965982784424e-06
TAW,OFRU,TOMA,-1.63619787630715e-05
TAW,OFRU,OVEG,0.000100957390936897
TAW,OFRU,APPL,-1.14008910947048e-06
TAW,OFRU,OFRU,0.929264196155697
TAW,OFRU,CITR,-0.000267816951597781
TAW,OFRU,TAGR,-4.10609665803751e-05
TAW,OFRU,TABO,-9.07686517875264e-07
TAW,OFRU,FRUN,-0.0355158807296886
TAW,OFRU,WHEA,2.8205290959455e-06
TAW,OFRU,YILD,0.80132478129917
TAW,OFRU,BEEF,-6.96913990458712e-05
TAW,OFRU,PORK,-0.00283231016843661
TAW,OFRU,SGMT,-1.44483020544699e-05
TAW,OFRU,EGGS,-0.00293728014180237
TAW,OFRU,POUM,-0.00320656983331836
TAW,OFRU,RICE,3.42458755404349e-05
TAW,OFRU,SUGA,-1.15173267492499e-05
TAW,OFRU,OTHO,-0.000834561137575914
TAW,OFRU,MILK,0.000448392130967068
TAW,OFRU,TEAS,-5.18396576023829e-06
TAW,OFRU,FENI,-0.000421993240371474
TAW,OFRU,FEDE,-0.01
TAW,OFRU,INPE,-0.873651591739869
TAW,CITR,MAIZ,-9.03085233246437e-05
TAW,CITR,OCER,-9.68415424765291e-07
TAW,CITR,SUNF,-6.69349353131767e-07
TAW,CITR,SOYA,-1.18788498305308e-08
TAW,CITR,PULS,-7.13707639164951e-06
TAW,CITR,POTA,-3.92033906179166e-05
TAW,CITR,TOBA,-4.53533213549155e-05
TAW,CITR,TOMA,-0.000126410518013078
TAW,CITR,OVEG,-0.000830894548320128
TAW,CITR,APPL,-7.01410125754396e-06
TAW,CITR,OFRU,-0.00161638645563759
TAW,CITR,CITR,0.975773133201331
TAW,CITR,TAGR,-0.000309306776587211
TAW,CITR,TABO,-5.59730429153677e-06
TAW,CITR,FRUN,-0.0240091970267496
TAW,CITR,WHEA,1.55631319897335e-05
TAW,CITR,YILD,0.866547815610825
TAW,CITR,BEEF,-0.00050680732446446
TAW,CITR,PORK,-0.00169541791074761
TAW,CITR,SGMT,-9.63973838194421e-05
TAW,CITR,EGGS,-0.00239385146457912
TAW,CITR,POUM,-0.00218768286912841
TAW,CITR,RICE,0.000308849384952621
TAW,CITR,SUGA,-7.17178129536444e-05
TAW,CITR,OTHO,-0.00370370763402025
TAW,CITR,MILK,0.000520086428396284
TAW,CITR,TEAS,-2.47610382205388e-05
TAW,CITR,FENI,-0.00138812050284782
TAW,CITR,FEDE,-0.01
TAW,CITR,INPE,-0.927460709519715
TAW,TAGR,MAIZ,-0.00023748131432132
TAW,TAGR,OCER,-3.2139906472032e-06
TAW,TAGR,SUNF,-2.56428852831803e-06
TAW,TAGR,SOYA,1.58936128924584e-06
TAW,TAGR,PULS,-2.49842121842899e-05
TAW,TAGR,POTA,-0.000156919328511761
TAW,TAGR,TOBA,-0.000186741229008793
TAW,TAGR,TOMA,-0.000531690385082314
TAW,TAGR,OVEG,-0.000965890870619489
TAW,TAGR,APPL,-2.39056291328965e-05
TAW,TAGR,OFRU,-0.000818431421128915
TAW,TAGR,CITR,-0.00102149306075537
TAW,TAGR,TAGR,0.980744179324613
TAW,TAGR,TABO,-1.92459855027415e-05
TAW,TAGR,FRUN,-0.00916956187225008
TAW,TAGR,WHEA,3.89271871650509e-05
TAW,TAGR,YILD,0.889329095729402
TAW,TAGR,BEEF,-0.00110303690284309
TAW,TAGR,PORK,-0.00107361029585277
TAW,TAGR,SGMT,-0.00030259453960667
TAW,TAGR,EGGS,-0.00139484473568959
TAW,TAGR,POUM,-0.00130046398660273
TAW,TAGR,RICE,0.000566875728940638
TAW,TAGR,SUGA,-0.000223537725390339
TAW,TAGR,OTHO,-0.00345395300381123
TAW,TAGR,MILK,0.000771664226404644
TAW,TAGR,TEAS,4.82791455728615e-05
TAW,TAGR,FENI,-0.00115982876360568
TAW,TAGR,FEDE,-0.01
TAW,TAGR,INPE,-0.948997521432909
TAW,TABO,MAIZ,-0.000409831130625848
TAW,TABO,OCER,3.25464932438197e-05
TAW,TABO,SUNF,-6.80801448890938e-05
TAW,TABO,SOYA,0.000402443148576552
TAW,TABO,PULS,-0.00021446398874527
TAW,TABO,POTA,-0.000683952254293342
TAW,TABO,TOBA,-0.000775081203197773
TAW,TABO,TOMA,-0.000709190925544036
TAW,TABO,OVEG,-0.000690671145237383
TAW,TABO,APPL,-0.000714022713306334
TAW,TABO,OFRU,-0.000702559324635407
TAW,TABO,CITR,-0.000717825520866101
TAW,TABO,TAGR,-0.000747367392767977
TAW,TABO,TABO,0.986174985827179
TAW,TABO,FRUN,-0.0368686960783162
TAW,TABO,WHEA,-0.000556193515266144
TAW,TABO,YILD,0.902031328797045
TAW,TABO,BEEF,-0.000395092573183052
TAW,TABO,PORK,-0.000668811992469843
TAW,TABO,SGMT,-0.000203685871300896
TAW,TABO,EGGS,-0.000749411455481524
TAW,TABO,POUM,-0.000732179748785443
TAW,TABO,RICE,-0.000190929442359956
TAW,TABO,SUGA,-0.00052131860100143
TAW,TABO,OTHO,-0.000841289308470726
TAW,TABO,MILK,0.000377323455478931
TAW,TABO,TEAS,-0.000412153999775373
TAW,TABO,FENI,-0.000729531381102542
TAW,TABO,FEDE,-0.01
TAW,TABO,INPE,-0.927684959212856
TAW,TCRP,MAIZ,0.00218919317621594
TAW,TCRP,OCER,7.16276369561134e-05
TAW,TCRP,SUNF,-5.42101086242752e-20
TAW,TCRP,SOYA,0.000152925515113489
TAW,TCRP,PULS,0.000515347041282641
TAW,TCRP,POTA,0.000252098215845566
TAW,TCRP,TOBA,9.78920622899785e-05
TAW,TCRP,TOMA,0.000491882080235659
TAW,TCRP,OVEG,0.0299650038750396
TAW,TCRP,OFRU,1.35525271560688e-20
TAW,TCRP,TCRP,-0.1
TAW,TCRP,FRUN,2.16840434497101e-19
TAW,TCRP,WHEA,0.000189379956191679
TAW,TCRP,SGMT,-4.06575814682064e-20
TAW,TCRP,EGGS,-2.16840434497101e-19
TAW,TCRP,POUM,1.35525271560688e-20
TAW,TCRP,RICE,0.0334527847655634
TAW,TCRP,SUGA,0.001179936206031
TAW,TCRP,FENI,0.00596962884438283
TAW,TCRP,FEDE,0.001
TAW,TCRP,INPE,0.0244723006248521
TAW,FODFAL,SOYA,-8.13151629364128e-20
TAW,FODFAL,TOMA,1.49077798716757e-19
TAW,FODFAL,OVEG,-1.89735380184963e-19
TAW,FODFAL,APPL,1.89735380184963e-19
TAW,FODFAL,TABO,-1.76182853028894e-19
TAW,FODFAL,FODFAL,-0.468241242264136
TAW,FODFAL,BEEF,0.033975242565586
TAW,FODFAL,PORK,0.048093071118373
TAW,FODFAL,SGMT,0.013223094731669
TAW,FODFAL,EGGS,0.00920003848697827
TAW,FODFAL,POUM,0.014251974835851
TAW,FODFAL,MILK,0.284548628612786
TAW,FODFAL,TEAS,-1.89735380184963e-19
TAW,FODFAL,OAQU,4.33680868994202e-19
TAW,FODFAL,FEDE,0.1
TAW,FODFAL,INPE,-0.0350508080871078
TAW,FRUN,OVEG,-1.35525271560688e-20
TAW,FRUN,APPL,0.000189215396178379
TAW,FRUN,OFRU,0.0958854980645127
TAW,FRUN,CITR,0.0107399147715262
TAW,FRUN,TAGR,0.00124201202028501
TAW,FRUN,TABO,0.000128600009442746
TAW,FRUN,FRUN,-0.1
TAW,FRUN,SGMT,-1.35525271560688e-20
TAW,FRUN,POUM,-1.35525271560688e-20
TAW,FRUN,OTHO,-1.35525271560688e-20
TAW,FRUN,TEAS,0.00571042379789339
TAW,FRUN,FEDE,0.001
TAW,FRUN,INPE,-0.0148956640598383
TAW,WHEA,MAIZ,-0.0999453179721436
TAW,WHEA,OCER,-0.0001
TAW,WHEA,SUNF,-1.72652839261779e-05
TAW,WHEA,SOYA,-0.000133154734859432
TAW,WHEA,PULS,-0.000121918326238611
TAW,WHEA,POTA,-0.000211047273595324
TAW,WHEA,TOBA,-0.000120652298507917
TAW,WHEA,TOMA,0.000108062927297765
TAW,WHEA,OVEG,0.0003224736515318
TAW,WHEA,APPL,-9.32066806082677e-05
TAW,WHEA,OFRU,0.000319736806170141
TAW,WHEA,CITR,0.000292315543343812
TAW,WHEA,TAGR,0.000221392011242834
TAW,WHEA,TABO,-8.14593334152808e-05
TAW,WHEA,TCRP,-0.010073900596047
TAW,WHEA,WHEA,0.745338352462863
TAW,WHEA,YILD,0.696874416937201
TAW,WHEA,BEEF,-7.72859387360797e-05
TAW,WHEA,PORK,0.000240916412140875
TAW,WHEA,SGMT,-0.000605599111000483
TAW,WHEA,EGGS,0.00027367071588606
TAW,WHEA,POUM,0.000173070327460394
TAW,WHEA,RICE,-0.0844105440042481
TAW,WHEA,SUGA,-0.00221228503330625
TAW,WHEA,OTHO,-0.000192431601226637
TAW,WHEA,MILK,0.000431917450524425
TAW,WHEA,TEAS,0.000122530044029383
TAW,WHEA,FENI,-0.0103918395499682
TAW,WHEA,FEDE,0.01
TAW,WHEA,INPE,-0.549056530614663
TAW,BEEF,MAIZ,-0.00128612249677347
TAW,BEEF,OCER,-2.41239671732709e-06
TAW,BEEF,SUNF,-1.57500108018891e-06
TAW,BEEF,SOYA,-2.64839407381744e-07
TAW,BEEF,PULS,-2.03486370970551e-05
TAW,BEEF,POTA,-0.000123525357932085
TAW,BEEF,TOBA,-0.000141201101192039
TAW,BEEF,TOMA,-0.000618978611741823
TAW,BEEF,OVEG,-0.00163793220937588
TAW,BEEF,APPL,-1.43466616008759e-05
TAW,BEEF,OFRU,-0.0015539652718245
TAW,BEEF,CITR,-0.00187239670595753
TAW,BEEF,TAGR,-0.00123395420501694
TAW,BEEF,TABO,-1.13818766443441e-05
TAW,BEEF,FODFAL,-0.0411955956689162
TAW,BEEF,WHEA,-1.52019942495752e-05
TAW,BEEF,YILD,0.500000006234606
TAW,BEEF,BEEF,0.955178430473642
TAW,BEEF,PORK,-0.00232459007437543
TAW,BEEF,SGMT,-0.000477979315943301
TAW,BEEF,EGGS,-0.00245074191379026
TAW,BEEF,POUM,-0.00239991746725002
TAW,BEEF,RICE,-0.00221939871925017
TAW,BEEF,SUGA,-0.000535365249490119
TAW,BEEF,OTHO,-0.00419661810280053
TAW,BEEF,MILK,-0.00244974584619672
TAW,BEEF,TEAS,-0.000337765777404281
TAW,BEEF,FENI,-0.00227238465273038
TAW,BEEF,FEDE,-0.5
TAW,BEEF,INPE,-0.385784720318883
TAW,PORK,MAIZ,-3.39092292591295e-05
TAW,PORK,OCER,-1.34549200462804e-07
